ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
1331.0,33866,GAB DES. ANA MARIA SOARES DE MORAES,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,73,1820.2465753424656,931.6722974210339,3,3,1,1331.0,-1001.6389207616112
1332.0,30032,1ª VARA DO TRABALHO DE COTIA,13198.0,GRA1T,1417.0,cotia,SP,3513009.0,Varas Trabalhistas,T,1.0,-23.604872,-46.915841,0,146,1266.458904109589,141.65716686945527,1,1,11,1332.0,-951.2563119581883
1333.0,33846,TRÊS RIOS - 1ª VARA DO TRABALHO,13197.0,GRA1T,5232.0,tres rios,RJ,3306008.0,Varas Trabalhistas,T,,-22.1165203,-43.2090688,0,231,1953.138528138528,667.9526809234263,3,3,33,1333.0,-856.6083444790302
1334.0,30377,VARA DO TRABALHO DE COLORADO D'OESTE/RO,13210.0,GRA1T,1301.0,colorado do oeste,RO,1100064.0,Varas Trabalhistas,T,,-10.7869044,-65.3080287,0,175,1289.6342857142854,43.08868426397591,1,1,28,1334.0,-853.8142751231445
1335.0,30401,2ª VARA DO TRABALHO DE RIO BRANCO/AC,13210.0,GRA1T,4140.0,rio branco,AC,1200401.0,Varas Trabalhistas,T,2.0,-9.9757477,-67.8100811,1,1421,1269.1083743842364,53.36841836930418,1,1,208,1335.0,-836.7707038773144
1336.0,46978,4ª RIO GRANDE,13200.0,GRA1T,4170.0,rio grande,RS,4315602.0,Varas Trabalhistas,T,4.0,-32.0411,-52.1024,0,254,2165.5905511811025,263.49043999273704,1,3,82,1336.0,-826.2468281074316
1337.0,18815,VARA DO TRABALHO DE ITUVERAVA,13211.0,GRA1T,2422.0,ituverava,SP,3524105.0,Varas Trabalhistas,T,,-20.338852,-47.782975,0,125,1393.76,58.12612008793264,3,1,5,1337.0,-786.3359150135088
1338.0,29922,23ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,23.0,-23.522675,-46.661457,1,158,1988.7848101265827,576.2772998220684,3,3,36,1338.0,-713.4435346013094
1339.0,20385,2ª VARA DO TRABALHO DE SÃO JOSÉ DOS PINHAIS,13205.0,GRA1T,4739.0,sao jose dos pinhais,PR,4125506.0,Varas Trabalhistas,T,2.0,-25.517716,-49.201499,0,305,1223.8786885245902,229.16355129046138,3,1,13,1339.0,-707.6708535179696
1340.0,46986,1ª SANTA ROSA,13200.0,GRA1T,4408.0,santa rosa,RS,4317202.0,Varas Trabalhistas,T,1.0,-27.8678,-54.4761,0,256,2405.171875,293.7422408433066,3,3,21,1340.0,-687.7211695195966
1341.0,22253,8ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,8.0,-20.320364,-40.3404,1,1717,1300.6033779848574,106.53561718712312,0,1,152,1341.0,-673.2169395667897
1342.0,18787,VARA DO TRABALHO DE BARRETOS,13211.0,GRA1T,539.0,barretos,SP,3505500.0,Varas Trabalhistas,T,,-20.572,-48.564449,0,378,1262.7010582010582,183.7081180855503,1,1,20,1342.0,-671.0290604707459
1343.0,18791,VARA DO TRABALHO DE BOTUCATU,13211.0,GRA1T,724.0,botucatu,SP,3507506.0,Varas Trabalhistas,T,,-22.899355,-48.445985,0,716,1377.4762569832403,67.51284425565497,1,1,39,1343.0,-657.7219437271523
1344.0,78565,CENTRO JUD MET CONS SOLU DISP FORO JARAGUÁ,13208.0,GRA1T,2504.0,jaragua do sul,SC,4208906.0,Varas Trabalhistas,T,,-26.4841613,-49.0828459,0,11,2517.3636363636365,25.469019222965212,1,3,3,1344.0,-656.2282957766878
1345.0,18796,VARA DO TRABALHO DE CAPÃO BONITO,13211.0,GRA1T,1037.0,capao bonito,SP,3510203.0,Varas Trabalhistas,T,,-24.006482,-48.33771,0,120,1368.35,63.61017363739085,3,1,9,1345.0,-641.5016561663759
1346.0,18794,VARA DO TRABALHO DE CAJURU,13211.0,GRA1T,890.0,cajuru,SP,3509403.0,Varas Trabalhistas,T,,-21.277575,-47.303428,0,64,1388.484375,54.54617367453906,3,1,4,1346.0,-608.3380342224125
1347.0,30046,1ª VARA DO TRABALHO DE GUARUJÁ,13198.0,GRA1T,2010.0,guaruja,SP,3518701.0,Varas Trabalhistas,T,1.0,-23.992729,-46.257431,0,252,1510.0,758.2078017918378,3,3,142,1347.0,-602.4537389673303
1348.0,19621,1ª VARA DO TRABALHO DE SANTA INÊS,13212.0,GRA1T,4349.0,santa ines,MA,2109908.0,Varas Trabalhistas,T,1.0,-3.663772,-45.3872217,0,1256,1025.9442675159237,367.29190570667885,1,1,144,1348.0,-595.594222785538
1349.0,46990,VT Santo Ângelo,13200.0,GRA1T,4479.0,santo angelo,RS,4317509.0,Varas Trabalhistas,T,,-28.1758,-54.1546,0,342,2339.815789473684,360.4178816224168,3,3,31,1349.0,-583.3747992859048
1350.0,18918,3ª VARA DO TRABALHO DE BAURU,13211.0,GRA1T,557.0,bauru,SP,3506003.0,Varas Trabalhistas,T,3.0,-22.321258,-49.042847,0,244,1329.8975409836066,102.70678266704823,3,1,21,1350.0,-531.8724077377644
1351.0,22257,12ª VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,12.0,-20.320364,-40.3404,1,1974,1323.1828774062815,81.82614328969944,0,1,200,1351.0,-531.788155410281
1352.0,46888,2ª Cachoeirinha,13200.0,GRA1T,844.0,cachoeirinha,RS,4303103.0,Varas Trabalhistas,T,2.0,-29.5547,-51.0505,0,276,1928.8840579710145,787.1704839873199,3,3,21,1352.0,-530.1334891941124
1353.0,33741,NOVA IGUAÇU - 2ª VARA DO TRABALHO,13197.0,GRA1T,3292.0,nova iguacu,RJ,3303500.0,Varas Trabalhistas,T,,-22.7554277,-43.4501174,0,123,2089.4471544715448,563.6931715203145,1,3,21,1353.0,-511.5388673905105
1354.0,27641,14ª VT DE BRASÍLIA,13206.0,GRA1T,743.0,brasilia,DF,5300108.0,Varas Trabalhistas,T,14.0,-15.7495774,-47.8956381,1,1266,1311.742496050553,96.69168627735313,3,1,144,1354.0,-468.6147471859062
1355.0,70803,GAB DES. JOSE LUIS CAMPOS XAVIER,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,69,1909.463768115942,842.229644192935,3,3,2,1355.0,-429.11766729119324
1356.0,22247,2ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,2.0,-20.320364,-40.3404,1,1980,1335.128787878788,95.97677003533748,0,1,169,1356.0,-409.38940579380454
1357.0,22242,DIVISÃO DA 1ª TURMA,13213.0,GRA2T,5473.0,vitoria,ES,3205309.0,Gabinete de Desembargador do Trabalho,T,0.0,-20.320964,-40.333673,1,419,-1275.0883054892602,-39.64876352761328,0,1,124,1357.0,-377.11629116126295
1358.0,29935,36ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,36.0,-23.522675,-46.661457,1,261,2139.4712643678163,586.5512734671953,1,3,23,1358.0,-320.8152781492849
1359.0,18809,VARA DO TRABALHO DE ITAPEVA,13211.0,GRA1T,2347.0,itapeva,SP,3522406.0,Varas Trabalhistas,T,,-23.990988,-48.876959,0,167,1335.3353293413174,98.002418981733,1,1,22,1359.0,-305.2204584802817
1360.0,30074,1ª VARA DO TRABALHO DE OSASCO,13198.0,GRA1T,3423.0,osasco,SP,3534401.0,Varas Trabalhistas,T,1.0,-23.537927,-46.782418,0,247,1734.412955465587,816.8701792989958,3,3,103,1360.0,-275.06326968489134
1361.0,20391,2ª VARA DO TRABALHO DE TOLEDO,13205.0,GRA1T,5192.0,toledo,PR,4127700.0,Varas Trabalhistas,T,2.0,-24.70757,-53.744098,0,308,1234.3961038961038,231.96592610785927,3,1,18,1361.0,-259.91862760867167
1362.0,30035,2ª VARA DO TRABALHO DE CUBATÃO,13198.0,GRA1T,1469.0,cubatao,SP,3513504.0,Varas Trabalhistas,T,2.0,-23.92238,-46.411335,0,234,2092.863247863248,576.7698915360944,3,3,52,1362.0,-251.17738688259402
1363.0,33693,CABO FRIO - 2ª VARA DO TRABALHO,13197.0,GRA1T,816.0,cabo frio,RJ,3300704.0,Varas Trabalhistas,T,,-22.8833532,-42.0503055,0,139,2258.395683453237,445.2300811849203,3,3,22,1363.0,-246.4163262457688
1364.0,18864,1ª VARA DO TRABALHO DE FRANCA,13211.0,GRA1T,1819.0,franca,SP,3516200.0,Varas Trabalhistas,T,1.0,-20.530364,-47.412541,0,360,1394.6833333333334,70.1943687269441,3,1,24,1364.0,-232.0871065069345
1365.0,27828,VARA DO TRABALHO DE PRESIDENTE FIGUEIREDO,13207.0,GRA1T,3969.0,presidente figueiredo,AM,1303536.0,Varas Trabalhistas,T,,-2.049615,-60.027375,0,268,1154.0746268656715,248.21309667217042,3,1,62,1365.0,-223.5870493025908
1366.0,46995,1ª Sao Leopoldo,13200.0,GRA1T,4743.0,sao leopoldo,RS,4318705.0,Varas Trabalhistas,T,1.0,-29.4612,-51.0829,0,291,2302.3951890034364,428.9987086699211,3,3,29,1366.0,-205.03095813947152
1367.0,45175,CORREGEDORIA-GERAL DA JUSTIÇA DO TRABALHO,13221.0,GABIM,,,,,Gabinete de Ministro,S,,-15.81,-47.46,1,1,2621.0,113.95652173913044,3,3,0,1367.0,-198.40471748174173
1368.0,33695,CAMPOS DOS GOYTACAZES - 2ª VARA DO TRABALHO,13197.0,GRA1T,979.0,campos dos goytacazes,RJ,3301009.0,Varas Trabalhistas,T,,-21.7593386,-41.3276943,0,197,1336.5482233502541,120.59198197925707,1,1,20,1368.0,-195.5633610906267
1369.0,30062,1ª VARA DO TRABALHO DE ITAPECERICA DA SERRA,13198.0,GRA1T,2336.0,itapecerica da serra,SP,3522208.0,Varas Trabalhistas,T,1.0,-23.719917,-46.85232,0,252,1685.1150793650793,696.2491089679817,3,3,186,1369.0,-195.1685486236937
1370.0,33734,NITERÓI - 5ª VARA DO TRABALHO,13197.0,GRA1T,3233.0,niteroi,RJ,3303302.0,Varas Trabalhistas,T,,-22.8937168,-43.1234831,0,119,2256.6722689075627,446.626444726668,3,3,22,1370.0,-188.83689151655153
1371.0,46992,VT Sao Borja,13200.0,GRA1T,4541.0,sao borja,RS,4318002.0,Varas Trabalhistas,T,,-28.3925,-56.0033,0,142,2444.3169014084506,310.50388025418044,3,3,6,1371.0,-184.65935723010654
1372.0,30095,5ª VARA DO TRABALHO DE SANTOS,13198.0,GRA1T,4522.0,santos,SP,3548500.0,Varas Trabalhistas,T,5.0,-23.939225,-46.324903,0,163,1946.6625766871166,774.692353572116,3,3,23,1372.0,-170.586853081201
1373.0,20710,PETROLINA  - 01A VARA,13202.0,GRA1T,3713.0,petrolina,PE,2611101.0,Varas Trabalhistas,T,,-9.3947305555556,-40.498936111111,0,1065,1354.21220657277,120.99738311640779,1,1,45,1373.0,-163.6480309689166
1374.0,33740,NOVA IGUAÇU - 1ª VARA DO TRABALHO,13197.0,GRA1T,3292.0,nova iguacu,RJ,3303500.0,Varas Trabalhistas,T,,-22.7554277,-43.4501174,0,121,2387.1074380165287,297.0341763924728,1,3,32,1374.0,-144.61373422039497
1375.0,18817,VARA DO TRABALHO DE JOSÉ BONIFÁCIO,13211.0,GRA1T,2579.0,jose bonifacio,SP,3525706.0,Varas Trabalhistas,T,,-21.054899,-49.690802,0,145,2053.7241379310344,654.4619376564351,3,3,33,1375.0,-90.26837146453437
1376.0,29959,60ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,60.0,-23.522675,-46.661457,1,169,2099.189349112426,658.4234220199153,3,3,8,1376.0,-89.69550345540688
1377.0,81807,GABINETE DO CORREGEDOR,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,0.0,,,1,2,0.0,0.0,1,2,0,1377.0,-72.51826847860221
1377.0,20283,GABINETE TRT9 24,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,2,0.0,0.0,1,2,0,1377.0,-72.51826847860221
1379.0,22251,6ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,6.0,-20.320364,-40.3404,1,1750,1375.4291428571426,81.5379409757046,0,1,169,1379.0,-65.00581604169037
1380.0,29913,14ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,14.0,-23.522675,-46.661457,1,260,2079.4576923076925,637.0140742084589,3,3,56,1380.0,-44.359340686271935
1381.0,18821,VARA DO TRABALHO DE MATÃO,13211.0,GRA1T,2961.0,matao,SP,3529302.0,Varas Trabalhistas,T,,-21.612992,-48.354458,0,188,1308.914893617021,173.19814022065532,3,1,9,1381.0,-20.622808837904117
1382.0,71310,GAB. DES. MARLENE TERESINHA FUVERKI SUGUIMATSU,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,77998,GABINETE DA PRESIDÊNCIA,13210.0,GRA2T,3927.0,porto velho,RO,1100205.0,Gabinete de Desembargador do Trabalho,T,,-8.767326,-63.904235,1,1,0.0,0.0,2,2,0,1382.0,-8.161573263691345
1382.0,27681,GABINETE DO DESEMBARGADOR BRASILINO SANTOS RAMOS,13206.0,GRA2T,743.0,brasilia,DF,5300108.0,Gabinete de Desembargador do Trabalho,T,,-15.7994838,-47.8793175,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,81805,GAB. JUIZ CONVOCADO 1,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,0.0,,,1,1,0.0,0.0,2,2,0,1382.0,-8.161573263691345
1382.0,71298,GAB. 28 DES. ARION MAZURKEVIC,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,71308,GAB. 3 DES. LUIZ EDUARDO GUNTHER,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,27381,5ª VARA DO TRABALHO DE CUIABÁ,13219.0,GRA1T,1471.0,cuiaba,MT,5103403.0,Varas Trabalhistas,T,5.0,-15.569989,-56.073252,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,81709,CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTAS - CEJUSC-JT 2º GRAU,13206.0,UNITE,743.0,brasilia,DF,5300108.0,Outras Unidades,T,0.0,,,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,20285,GABINETE TRT9 26,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,81806,GAB. JUIZ CONVOCADO 2,13220.0,GRA2T,959.0,campo grande,MS,5002704.0,Gabinete de Desembargador do Trabalho,T,0.0,,,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,71297,GAB. 18 DES. ARCHIMEDES CASTRO CAMPOS JÚNIOR,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,27391,2ª VARA DO TRABALHO DE SINOP,13219.0,GRA1T,5002.0,sinop,MT,5107909.0,Varas Trabalhistas,T,2.0,-11.858005,-55.500922,0,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1382.0,79571,CEJUSC LIMEIRA,13211.0,UNITE,2740.0,limeira,SP,3526902.0,Outras Unidades,T,0.0,-22.906412,-47.057964,0,1,0.0,0.0,1,2,0,1382.0,-8.161573263691345
1395.0,18797,VARA DO TRABALHO DE CAPIVARI,13211.0,GRA1T,1064.0,capivari,SP,3510401.0,Varas Trabalhistas,T,,-22.995441,-47.506186,0,435,1400.4160919540232,78.36813551248974,3,1,34,1395.0,4.720905865767278
1396.0,19153,VARA DO TRABALHO DE LAVRAS,13199.0,GRA1T,2720.0,lavras,MG,3138203.0,Varas Trabalhistas,T,,-21.2482961,-45.0077962,0,201,2531.800995024876,232.1920084301067,2,3,8,1396.0,22.863951049792405
1397.0,29972,73ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,73.0,-23.522675,-46.661457,1,179,2095.536312849162,663.0610008647218,1,3,16,1397.0,42.152628606068745
1398.0,33836,SÃO GONÇALO - 2ª VARA DO TRABALHO,13197.0,GRA1T,4609.0,sao goncalo,RJ,3304904.0,Varas Trabalhistas,T,,-22.8270525,-43.0529628,0,105,1398.4857142857145,84.24933058211036,1,1,13,1398.0,56.85380909264647
1399.0,18715,GABINETE DR. MANOEL CARLOS TOLEDO FILHO,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,,-22.906412,-47.057964,0,40,2167.275,591.0171536608062,3,3,5,1399.0,63.47184449805263
1400.0,18934,5ª CÂMARA,13211.0,GRA2T,939.0,campinas,SP,3509502.0,Gabinete de Desembargador do Trabalho,T,5.0,-22.906412,-47.057964,0,108,2433.962962962963,332.049610775291,3,3,4,1400.0,64.11772368354616
1401.0,18873,1ª VARA DO TRABALHO DE PIRACICABA,13211.0,GRA1T,3779.0,piracicaba,SP,3538709.0,Varas Trabalhistas,T,1.0,-22.669448,-47.676222,0,551,1252.6751361161525,222.47477811426862,1,1,75,1401.0,66.4553207911897
1402.0,33789,RIO DE JANEIRO - 43ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,106,1383.575471698113,100.22474756696279,1,1,21,1402.0,84.54901714751028
1403.0,18897,2ª VARA DO TRABALHO DE JABOTICABAL,13211.0,GRA1T,2439.0,jaboticabal,SP,3524303.0,Varas Trabalhistas,T,2.0,-21.249974,-48.31914,0,233,1420.9270386266096,64.87596626988578,1,1,22,1403.0,86.07926648593991
1404.0,47024,GABINETE BERENICE MESSIAS CORRÊA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,8,-968.125,-138.73002006858093,0,0,2,1404.0,91.6758277806453
1405.0,18932,4ª VARA DO TRABALHO DE SÃO JOSÉ DOS CAMPOS,13211.0,GRA1T,4737.0,sao jose dos campos,SP,3549904.0,Varas Trabalhistas,T,4.0,-23.22117,-45.907568,0,322,1363.611801242236,124.43363578501837,3,1,41,1405.0,127.32485144824753
1406.0,29925,26ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,26.0,-23.522675,-46.661457,1,177,2140.514124293785,626.4572273819139,3,3,19,1406.0,142.37494237412284
1407.0,47065,GABINETE RAUL ZORATTO SANVICENTE,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,7,-1019.0,-94.60011256428915,0,0,1,1407.0,162.1976636331683
1408.0,78563,CENTRO JUD MET CONS SOLU DISP FORO FPOLIS,13208.0,GRA1T,1790.0,florianopolis,SC,4205407.0,Varas Trabalhistas,T,,-27.5875554,-48.5545941,1,129,2545.84496124031,224.28181450870602,3,3,12,1408.0,165.91255469097408
1409.0,22243,DIVISÃO DA 2ª TURMA,13213.0,GRA2T,5473.0,vitoria,ES,3205309.0,Gabinete de Desembargador do Trabalho,T,0.0,-20.320964,-40.333673,1,467,-1423.5631691648825,-44.62439577089595,0,1,147,1409.0,167.87944418325566
1410.0,33720,ITABORAÍ - 1ª VARA DO TRABALHO,13197.0,GRA1T,2267.0,itaborai,RJ,3301900.0,Varas Trabalhistas,T,,-22.7131297,-42.8736664,0,126,1380.166666666667,116.88575432850264,1,1,16,1410.0,172.80992810002567
1411.0,18861,1ª VARA DO TRABALHO DE BAURU,13211.0,GRA1T,557.0,bauru,SP,3506003.0,Varas Trabalhistas,T,1.0,-22.321258,-49.042847,0,279,1399.5304659498208,98.92427034388984,3,1,29,1411.0,216.0291572676098
1412.0,27829,Vara do Trabalho de Tabatinga,13207.0,GRA1T,5051.0,tabatinga,AM,1304062.0,Varas Trabalhistas,T,,-4.2316306,-69.936928,0,448,1099.859375,402.5679261461461,3,1,131,1412.0,264.1937503276418
1413.0,18911,2ª VARA DO TRABALHO DE SERTÃOZINHO,13211.0,GRA1T,4973.0,sertaozinho,SP,3551702.0,Varas Trabalhistas,T,2.0,-21.135356,-47.993373,0,342,1322.9561403508771,181.62948933259202,1,1,41,1413.0,265.2094494459054
1414.0,33853,4ª TURMA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,4.0,-22.9088492,-43.175185,1,269,2094.1226765799256,680.9792976058882,3,3,13,1414.0,278.2549471678602
1415.0,18804,VARA DO TRABALHO DE GUARATINGUETÁ,13211.0,GRA1T,2003.0,guaratingueta,SP,3518404.0,Varas Trabalhistas,T,,-22.817654,-45.201132,0,219,1448.420091324201,54.59540669230922,3,1,17,1415.0,297.6102630719166
1416.0,20302,2ª VARA DO TRABALHO DE ARAUCÁRIA,13205.0,GRA1T,354.0,araucaria,PR,4101804.0,Varas Trabalhistas,T,2.0,-25.584327,-49.4080103,0,277,1261.2238267148016,244.99748821627216,3,1,22,1416.0,338.5629435102389
1417.0,29932,33ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,33.0,-23.522675,-46.661457,1,164,2224.5548780487807,572.0098667162557,3,3,22,1417.0,369.0910049569235
1418.0,18793,VARA DO TRABALHO DE CAÇAPAVA,13211.0,GRA1T,822.0,cacapava,SP,3508504.0,Varas Trabalhistas,T,,-23.099898,-45.707203,0,132,1454.9318181818182,67.65337711269716,1,1,16,1418.0,385.695731709008
1419.0,20308,1ª VARA DO TRABALHO DE CASCAVEL,13205.0,GRA1T,1145.0,cascavel,PR,4104808.0,Varas Trabalhistas,T,1.0,-24.9772933,-53.5005251,0,222,1401.4234234234234,104.61952892497452,3,1,14,1419.0,387.76808962490935
1420.0,22252,7ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,7.0,-20.320364,-40.3404,1,1859,1425.4722969338354,80.71597680724182,0,1,179,1420.0,454.95377235054843
1421.0,20348,2ª VARA DO TRABALHO DE GUARAPUAVA,13205.0,GRA1T,1997.0,guarapuava,PR,4109401.0,Varas Trabalhistas,T,2.0,-25.397352,-51.457894,0,262,2423.0648854961833,390.49556400993765,3,3,40,1421.0,473.8559969309194
1422.0,46903,VT Cruz Alta,13200.0,GRA1T,1454.0,cruz alta,RS,4306106.0,Varas Trabalhistas,T,,-28.3834,-53.3605,0,283,2451.268551236749,346.9996913431724,3,3,27,1422.0,474.5853687531554
1423.0,27657,2ª VT DE ARAGUAÍNA,13206.0,GRA1T,311.0,araguaina,TO,1702109.0,Varas Trabalhistas,T,2.0,-7.1879934,-48.2199682,0,401,1467.932668329177,62.13976325968446,1,1,48,1423.0,484.9543662448353
1424.0,27659,VT DE GUARAÍ,13206.0,GRA1T,1984.0,guarai,TO,1709302.0,Varas Trabalhistas,T,,-8.8336757,-48.5118057,0,167,1485.9820359281437,64.83498850086822,1,1,28,1424.0,486.40502715286897
1425.0,22250,5ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,5.0,-20.320364,-40.3404,1,1625,1449.4590769230774,63.5914937118378,0,1,164,1425.0,499.0042890346979
1426.0,18883,10ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,10.0,-22.901565,-47.046718,0,422,1417.9478672985779,115.94524595418041,3,1,48,1426.0,537.0483619142822
1427.0,33905,GAB DES. ROBERTO NORRIS,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,2,31.5,0.3602825745682889,1,2,0,1427.0,564.6873830127637
1428.0,18859,1ª VARA DO TRABALHO DE ARARAQUARA,13211.0,GRA1T,339.0,araraquara,SP,3503208.0,Varas Trabalhistas,T,1.0,-21.788447,-48.17389,0,337,1494.9436201780413,42.24666390644971,3,1,30,1428.0,668.2842296554015
1429.0,20309,2ª VARA DO TRABALHO DE CASCAVEL,13205.0,GRA1T,1145.0,cascavel,PR,4104808.0,Varas Trabalhistas,T,2.0,-24.9772933,-53.5005251,0,209,1395.9138755980862,138.3226373107384,3,1,17,1429.0,670.1445296194033
1430.0,19410,3ª VT DE BLUMENAU,13208.0,GRA1T,622.0,blumenau,SC,4202404.0,Varas Trabalhistas,T,3.0,-26.9172213,-49.0678743,0,678,1484.7551622418882,31.623131119511388,1,1,35,1430.0,674.5285211541982
1431.0,79572,CEJUSC PIRACICABA,13211.0,UNITE,3779.0,piracicaba,SP,3538709.0,Outras Unidades,T,0.0,-22.906412,-47.057964,0,5,2247.6,641.805376344086,1,3,1,1431.0,691.4017402580967
1432.0,19329,GABINETE DE DESEMBARGADOR N. 32,13199.0,GRA2T,583.0,belo horizonte,MG,3106200.0,Gabinete de Desembargador do Trabalho,T,0.0,-19.9334329,-43.9263712,1,1,77.0,0.5460992907801419,2,2,0,1432.0,767.2994196441101
1433.0,18939,6ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,6.0,-22.901565,-47.046718,0,353,1427.8668555240793,158.19308539223906,3,1,55,1433.0,768.5218413020666
1434.0,20551,Vara do Trabalho de Óbidos,13204.0,GRA1T,3382.0,obidos,PA,1505106.0,Varas Trabalhistas,T,,-1.915525,-55.517727777778,0,116,2656.4827586206893,214.2742648364648,1,3,18,1434.0,812.8819600277646
1435.0,18876,1ª VARA DO TRABALHO DE SÃO CARLOS,13211.0,GRA1T,4549.0,sao carlos,SP,3548906.0,Varas Trabalhistas,T,1.0,-22.02085,-47.893593,0,729,1424.159122085048,150.41485752374138,1,1,99,1435.0,821.6000104121717
1436.0,18843,VARA DO TRABALHO DE SÃO JOSÉ DO RIO PARDO,13211.0,GRA1T,4729.0,sao jose do rio pardo,SP,3549706.0,Varas Trabalhistas,T,,-21.596835,-46.892201,0,129,2733.31007751938,210.71447858851533,3,3,34,1436.0,839.3711313212953
